Account,date,Net PnL,Size USD,Fee,Trade Count,sentiment_value,rolling_7d_Net PnL_mean,rolling_7d_Net PnL_std,rolling_7d_Size USD_mean,rolling_7d_Size USD_std,rolling_7d_Trade Count_mean,rolling_7d_Trade Count_std,next_day_pnl,target_profitable,target_volatility
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,-28.60766,1521.8700000000001,28.60766,19,49.0,-157.54167100000015,696.5533640174664,17354.73,35170.26477587062,35.42857142857143,50.3946331231715,-12.37924,0,513.8620949256633
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,-12.37924,1005.0600000000001,12.37924,9,54.0,-304.2339405714287,484.41679949413026,3716.0257142857145,4595.709763796242,32.0,51.393903659221486,0.0,0,14.346924230421962
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,0.0,0.34,0.0,1,41.0,-146.1944395714287,337.24581511878574,3136.5842857142857,4796.9342303863805,26.714285714285715,52.56334047513313,0.0,0,7.147157545096085
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,0.58,0.0,1,49.0,-141.2075967142858,339.4167740283454,2563.1771428571424,4913.006675914618,26.571428571428573,52.64300251966752,274971.639472,1,158754.95006867195
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,274971.639472,274999.35,27.499921,44,78.0,39141.40764357143,103991.89449407646,41739.264285714286,102972.25053013953,32.714285714285715,51.66144366841454,49994.876096,1,146471.51839687393
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,49994.876096,49999.92,4.999989,4,84.0,46287.87299014286,102560.34782849591,48737.23142857142,101395.7666487847,31.857142857142858,52.14859720525757,74992.348348,1,123309.32281366496
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,74992.348348,74999.89,7.499981,25,72.0,57131.125287999996,100734.78801242849,57503.858571428565,100503.80422365924,14.714285714285714,15.839973544951674,74990.373481,1,14431.727272536102
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,74990.373481,79997.34999999999,9.249149,5,75.0,67848.12259385714,97581.35456463127,68714.64142857141,97551.94387855742,12.714285714285714,16.090517763725593,-177.533199,0,43398.78126234907
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,-177.533199,517950.24,177.533199,145,79.0,67824.52917114286,97600.51467791882,142563.95285714284,189802.65213469727,32.142857142857146,52.276280699850204,274971.442736,1,142214.39285641094
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,274971.442736,274999.12,27.499848,156,74.0,107106.1638477143,118787.98485430652,181849.49285714285,183739.6231799333,54.285714285714285,67.49744263233067,449245.842562,1,226590.63531443832
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449245.842562,449328.49,82.264982,314,83.0,171284.14135657143,164022.17934938523,246039.19428571427,188058.17237255018,99.0,113.9824547902001,100238.152657,1,174503.89523320532
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,100238.152657,100273.33,35.095629,50,83.0,146322.21466871427,158826.11176388487,221078.33428571429,195039.7147698434,99.85714285714286,113.52155239047283,49938.284427,1,217479.1064066141
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,49938.284427,49955.77,17.484518,26,80.0,146314.13014457142,158831.83353420522,221072.02714285714,195046.16971363252,103.0,110.69477554669571,50324.135899,1,28929.90002929943
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,50324.135899,100346.89,22.621409,38,87.0,142790.09979471428,160937.69962851307,224693.02714285714,192095.35736253267,104.85714285714286,109.26791015882111,2205.755904,1,27670.44649049626
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,2205.755904,47777.47,16.722106,18,81.0,132392.2972837143,168233.97088076905,220090.18714285712,196476.3473229934,106.71428571428571,107.38205046424086,-34.941861,0,28450.061314095743
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,-34.941861,99833.96,34.941861,43,74.0,132412.66747485712,168215.25126978016,160359.29,148539.67983250244,92.14285714285714,108.23805333835325,-34.911783,0,1293.6587751003283
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,-34.911783,99748.06999999999,34.911783,62,73.0,93126.04540071427,161345.1324995919,135323.42571428572,140551.3469472899,78.71428571428571,104.77072473694537,20475.910734,1,11841.937584269572
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,20475.910734,229006.97,73.90245,63,70.0,31873.197996714287,37387.30537468057,103848.92285714285,60237.03530541188,42.857142857142854,17.072673793996174,-7.499985,0,11834.023733946176
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,-7.499985,74999.87,7.499985,7,73.0,17552.390476428573,23430.31085632656,100238.42857142857,61236.20366781482,36.714285714285715,21.289389264093714,10330.937714,1,10241.857630297496
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,10330.937714,114603.95999999999,40.111361,61,79.0,11894.198088857142,18587.962351584305,109473.88428571427,57125.888880520164,41.714285714285715,22.432968934987375,-28.890048,0,5975.084139561336
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,-28.890048,82543.01,28.890048,25,65.0,4700.908667857142,7918.018355533725,106930.47285714284,57989.784237648,39.857142857142854,23.312575800974972,-3.28644,0,5973.871939091438
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,-3.28644,9999.68,3.28644,6,70.0,4385.331190142857,8076.474358263568,101533.64571428571,65662.6620310227,38.142857142857146,25.52403162661032,-12.95507,0,12.928975793017555
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,-12.95507,10040.31,12.95507,18,74.0,4388.472160285714,8074.4728153791475,88705.98142857141,74258.34393230686,34.57142857142857,26.462912052261515,1639.124031,1,951.0495074246036
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,1639.124031,32206.48,20.675533,19,73.0,4627.620133714286,7945.385608763798,79057.18285714286,76924.61743590988,28.428571428571427,23.901583928387,952.717514,1,829.9641359569299
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,952.717514,10963.06,3.8369910000000003,33,72.0,1838.5925308571427,3800.4557700028895,47908.05285714286,42552.66033822855,24.142857142857142,18.818683725034298,264.905485,1,687.1093927711075
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,264.905485,20211.98,16.545263000000002,85,76.0,1877.507598,3779.7402252564316,40081.21142857143,41770.53024069736,35.285714285714285,27.884967788603273,-21.35509,0,500.64091285033686
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,-21.35509,15118.5,21.35509,16,70.0,398.608626,652.4084378456446,25869.002857142856,26217.843730989145,28.857142857142858,26.0987137066728,5381.387685,1,3040.009997580857
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,5381.387685,5402.5,1.89087,11,70.0,1171.505445,1958.637545311717,14848.930000000002,8954.445753843103,26.857142857142858,26.965586534375085,868.5587840000001,1,2896.756832662804
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,868.5587840000001,32044.07,28.7254,23,75.0,1296.0547627142857,1898.2719853406943,17998.128571428573,10675.736080103823,29.285714285714285,25.49976657222785,7326.437292,1,3312.930160429474
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,7326.437292,192423.33,67.348119,101,77.0,2344.539385857143,2845.387667043472,44052.845714285715,66197.57556529033,41.142857142857146,36.36128239134135,3861.227129,1,3231.8194081361034
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3861.227129,18934.89,6.62721,3,77.0,2661.982685571428,2877.3461442266466,42156.904285714285,66780.89450541243,38.857142857142854,38.42927951197546,-53.761520000000004,0,3692.3829726438807
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,-53.761520000000004,30145.64,53.761520000000004,23,76.0,2518.1999664285713,2999.546906708149,44897.27285714286,65671.87936340169,37.42857142857143,38.866683002528795,2968.2798369999996,1,2051.715743441979
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,2968.2798369999996,83097.17,29.083934,52,76.0,2904.3963024285717,2830.3383918279983,53880.87142857142,66032.4511004009,32.714285714285715,33.806874477016876,-69.901926,0,1749.454338785296
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,-69.901926,199719.96,69.901926,111,84.0,2897.4610401428567,2838.7492706538856,80252.50857142857,82724.42523964499,46.285714285714285,43.62229661428631,25146.438009999998,1,13765.688311519105
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,25146.438009999998,224447.49,78.556575,90,75.0,5721.039658,8957.212137708642,111544.65,90733.36878561697,57.57142857142857,43.1889536141561,-25.928919999999998,0,14545.983353097534
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,-25.928919999999998,15073.09,25.928919999999998,15,75.0,5593.255700285714,9043.93601356299,109120.22428571428,93399.26842621165,56.42857142857143,44.34657875889707,-45.30869,0,14538.870509951501
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,-45.30869,45035.7,45.30869,13,71.0,4540.149131428571,9235.645867511377,88064.84857142858,87943.78598599414,43.857142857142854,42.01757002107813,-1.12784054,0,22.145790811655722
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,-1.12784054,12210.24,1.12784054,40,72.0,3988.3841357799997,9396.932803830805,87104.18428571429,88856.78298967984,49.142857142857146,38.17254061682127,2313.938473,1,1349.5388817103387
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,2313.938473,542520.25,189.881964,336,70.0,4326.626991922856,9268.926995479833,160300.55714285714,188868.8793171459,93.85714285714286,112.80577492816079,-28.733186,0,1344.6439797015153
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,-28.733186,99951.94,28.733186,58,76.0,3898.482274351428,9410.268734004248,162708.38142857142,187825.15394522148,94.71428571428571,112.45697589999226,15438.859238000001,1,8336.646717797788
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,15438.859238000001,15404.29,13.485088,11,68.0,6114.019583494286,10119.213854520782,136377.57142857142,194570.11942730407,80.42857142857143,116.32835301114568,68944.24246831,1,36192.41131468305
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,68944.24246831,575314.52,107.46372169,88,60.0,12370.848791824286,25579.156581742158,186501.43285714285,256407.1346238817,80.14285714285714,116.3033799615308,46589.28847495,1,26872.908428110397
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,46589.28847495,343928.37,153.00027305,258,44.0,19030.165562531427,27786.554081493807,233480.75857142857,249804.54913379395,114.85714285714286,129.1722733038178,15619.564801,1,26778.066275742673
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,15619.564801,1623702.15,482.879833,661,72.0,21268.004632674285,26599.682140993227,459004.5371428571,565035.5491449614,207.42857142857142,233.81749089325857,14522.383964,1,18205.374458952636
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,14522.383964,514427.44,121.71671,218,54.0,23342.792033322858,25193.42752501309,530749.8514285715,529623.4281910951,232.85714285714286,221.95226857099146,50872.137127,1,20677.089642080497
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,50872.137127,677553.7,228.81037800000001,419,49.0,30279.677555322854,25123.237041818655,550040.3442857142,532574.5362550174,244.71428571428572,230.43561232711284,1749.29579584,1,25486.957046068233
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,1749.29579584,153505.59,82.65716616,143,44.0,30533.681695585714,24772.274595168743,557690.8657142856,525367.2281272325,256.85714285714283,221.003339772222,115706.34303514,1,57158.750294953825
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,115706.34303514,177368.06,85.58612486,67,46.0,44857.60795232,39311.35981385978,580828.5471428571,500481.03303618135,264.85714285714283,211.4264478657835,-11.662733,0,66307.32293570027
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,-11.662733,33322.12,11.662733,17,43.0,35006.764352132865,40878.09053467537,503401.0614285714,541703.3876321574,254.71428571428572,222.72607562183816,-96.787301,0,66834.40867895845
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,-96.787301,276535.25,96.787301,121,47.0,28337.324955568572,42451.62783514926,493773.47285714286,545594.9481811422,235.14285714285714,228.33778236889066,8509.546806,1,4944.479159641204
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,8509.546806,412695.06,155.38698,243,46.0,27321.60809914,42889.4350491207,320772.46,225969.21816151022,175.42857142857142,133.27647597239007,-70.792085,0,4961.382166238177
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,-70.792085,291528.56,70.792085,168,50.0,25236.868663568574,43956.649691833496,288929.7628571429,209215.90850053795,168.28571428571428,131.9478612757256,-46.627826,0,4946.900102234467
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,-46.627826,266536.1,46.627826,165,48.0,17962.759384568573,43214.237348566385,230212.96285714288,121083.34018235613,132.0,73.48242420243564,73507.1548,1,42473.273538222405
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,73507.1548,700853.59,170.298756,264,47.0,28213.88209944857,47066.48967121486,308405.5342857143,208481.44717567723,149.28571428571428,89.07808238789602,3281.4796699999997,1,41538.89880895159
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,3281.4796699999997,196397.61,68.739105,85,44.0,12153.187333,27241.510162118193,311124.04142857145,206603.60853850984,151.85714285714286,86.53020392022788,-122.19722378,0,41562.226326523734
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,-122.19722378,405151.94,122.19722378,279,49.0,12137.39669146,27249.7675799103,364242.5871428572,167345.24454728852,189.28571428571428,74.27138140117039,2984.6503759999996,1,1885.2774347166242
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,2984.6503759999996,276572.26,71.798779,58,55.0,12577.60207388857,27043.298740654005,364247.8742857143,167342.01221476455,180.28571428571428,86.70200744641453,5558.48825,1,2844.5073053674823
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,5558.48825,200001.43,70.000452,127,49.0,12156.022280174284,27140.114281294587,333863.07,176156.75057980613,163.71428571428572,83.75303832441816,8863.921016,1,2947.2119715185327
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,8863.921016,200497.32,70.174004,88,50.0,13432.40986603143,26675.374422671233,320858.60714285716,183028.96164529034,152.28571428571428,88.40006464121764,10729.77775987,1,2618.827420618725
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,10729.77775987,231266.55,112.19299013,208,49.0,14971.896378298572,26071.962065553937,315820.10000000003,185245.6481031434,158.42857142857142,90.88978149909047,-279.06802658,0,5891.665802513537
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,-279.06802658,100678.56,279.06802658,71,25.0,4431.007403072857,4221.49834682264,230080.81000000006,93516.67739943946,130.85714285714286,82.40434570140232,-0.72798394,0,6277.153179679166
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,-0.72798394,1738.75,0.72798394,26,21.0,3962.120595367143,4540.671213518855,202272.40142857147,127844.04496811742,122.42857142857143,90.49651400810465,-56.2519,0,147.31095833787336
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,-56.2519,15083.57,56.2519,10,10.0,3971.5413559071426,4530.842721913313,146548.34857142862,108172.67059021823,84.0,66.99004901227279,-89.575457,0,44.88362358713987
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,-89.575457,136289.6,89.575457,77,15.0,3532.366236907143,4784.346125475303,126507.96857142859,91829.24964390454,86.71428571428571,66.14054300178879,4584.085766,1,2688.7715082402246
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,4584.085766,179915.21,62.970283,89,20.0,3393.16588205,4729.431140466624,123638.50857142861,89432.53928743428,81.28571428571429,63.80102999616443,654.0143439999999,1,2511.3574152029605
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,654.0143439999999,125778.95999999999,44.022608,66,25.0,2220.3220717642857,4126.135493492975,112964.45714285717,82954.6377256849,78.14285714285714,63.95683067879643,-30.845155,0,2490.3842180413562
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,-30.845155,141700.47,30.845155,49,34.0,683.0902267828571,1744.768858732801,100169.30285714289,67048.72975353696,55.42857142857143,28.628989636714348,2837.943524,1,1498.2505176153336
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,2837.943524,244599.56,85.609778,138,28.0,1128.3775911514285,1852.7002182567587,120729.44571428576,86481.20844509936,65.0,42.52842186898915,2637.0725,1,1601.4619501529055
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,2637.0725,526166.48,115.408266,296,27.0,1505.2062317142857,1853.02773635546,195647.69285714292,161144.44519533103,103.57142857142857,93.34319675773067,-92.43749600000001,0,1636.9538228442373
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,-92.43749600000001,145960.21,92.43749600000001,61,20.0,1500.0368608571428,1858.1531008440684,214344.35571428575,143308.33912664215,110.85714285714286,86.56679226937753,2178.008153,1,1461.4997056583504
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,2178.008153,544166.21,171.708047,273,24.0,1823.9773765714287,1727.9377508510293,272612.4428571429,183551.71896010527,138.85714285714286,103.77769280442476,1132.196791,1,1136.3959100793493
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,1132.196791,451312.46,82.95930800000001,334,34.0,1330.8503801428571,1229.685301193593,311383.47857142857,189281.962459111,173.85714285714286,123.58455751890233,-17.50726,0,1098.1673171180687
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,-17.50726,50020.82,17.50726,42,45.0,1234.9187224285718,1314.552950948015,300560.88714285713,203309.07114498474,170.42857142857142,127.35103342449067,22763.055393,1,12833.354316335783
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,22763.055393,422967.35,148.038419,323,27.0,4491.190229285714,8144.565449773743,340741.87000000005,194273.2614943236,209.57142857142858,125.9085079768337,621.32054102,1,12971.883427897845
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,621.32054102,81148.83,25.02595498,113,32.0,4174.529803145714,8261.803961112513,317391.7657142858,216325.83904959995,206.0,128.6027475082344,807.335599,1,12730.178419341764
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,807.335599,49156.28,17.204681,30,49.0,3913.1388172885713,8347.059095555265,249247.45142857145,214724.2702196185,168.0,136.62601021279474,-26.222252,0,437.55608428605973
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,-26.222252,74920.81,26.222252,57,45.0,3922.5981378600004,8341.799076034493,239098.96571428576,221975.84503044354,167.42857142857142,137.15545577052,2572.634468,1,1326.9736896895
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,2572.634468,72322.5,25.312857,38,47.0,3978.973325717143,8329.368038368877,171692.72142857147,181926.17928755612,133.85714285714286,135.76134522441535,-4.999993,0,1494.36196249572
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,-4.999993,49999.95,4.999993,9,25.0,3816.5166422885713,8404.89334712529,114362.3628571429,136746.3287640786,87.42857142857143,108.80388648520675,2202.624455,1,1393.7187980056458
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2202.624455,112749.28,39.462212,99,28.0,4133.67831586,8277.017992388102,123323.57142857146,133851.90552021956,95.57142857142857,106.95459650845191,3553.442803,1,1796.3310313399268
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,3553.442803,137098.98,47.984597,80,23.0,1389.44794586,1391.7340371277737,82485.2328571429,32215.35408307386,60.857142857142854,38.120110927736135,-11.661578,0,1799.8954642090218
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,-11.661578,33318.82,11.661578,20,25.0,1299.0219288571427,1468.411381761923,75652.37428571432,37228.36892977674,47.57142857142857,32.745773991246075,-23.313461,0,2061.685814476812
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,-23.313461,66609.9,23.313461,17,43.0,1180.3577774285714,1546.2664220086256,78145.7485714286,35711.60791801246,45.714285714285715,34.2428303236091,-3.333273,0,10.036058135349181
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,-3.333273,33332.85,3.333273,30,45.0,1183.6276315714288,1543.3110174132203,72204.61142857147,39586.67603346511,41.857142857142854,34.28035672426575,-25.657843,0,12.268457444493142
